L0 R0 P6 -- 
T = 100.000000
RANK	TYPE	X		Y		Z		RHO		UX		UY		UZ		F0		F1		F2		F3		F4		F5		F6		F7		F8		FEQ0		FEQ1		FEQ2		FEQ3		FEQ4		FEQ5		FEQ6		FEQ7		FEQ8		TA_RHO		TA_UX		TA_UY		TA_UZ		TA_UXUX		TA_UXUY		TA_UXUZ		TA_UYUY		TA_UYUZ		TA_UZUZ
6	0	0.74500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11045024	0.11040604	0.10885699	0.10885699	0.02728855	0.02728855	0.02711618	0.02711618	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.75500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11042720	0.11038709	0.10878419	0.10878419	0.02726596	0.02726596	0.02710247	0.02710247	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.76500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11040604	0.11037062	0.10871809	0.10871809	0.02724467	0.02724467	0.02709082	0.02709082	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.77500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11038709	0.11035677	0.10865971	0.10865971	0.02722505	0.02722505	0.02708143	0.02708143	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.78500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11037062	0.11034556	0.10860976	0.10860976	0.02720755	0.02720755	0.02707432	0.02707432	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.79500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11035677	0.11033690	0.10856855	0.10856855	0.02719248	0.02719248	0.02706943	0.02706943	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.80500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11034556	0.11033069	0.10853603	0.10853603	0.02717994	0.02717994	0.02706659	0.02706659	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.81500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11033690	0.11032680	0.10851190	0.10851190	0.02716989	0.02716989	0.02706560	0.02706560	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.82500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11033069	0.11032517	0.10849582	0.10849582	0.02716218	0.02716218	0.02706630	0.02706630	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.83500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11032680	0.11032571	0.10848750	0.10848750	0.02715662	0.02715662	0.02706861	0.02706861	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.84500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11032517	0.11032839	0.10848675	0.10848675	0.02715303	0.02715303	0.02707252	0.02707252	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.85500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11032571	0.11033319	0.10849345	0.10849345	0.02715128	0.02715128	0.02707807	0.02707807	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.86500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11032839	0.11034015	0.10850758	0.10850758	0.02715131	0.02715131	0.02708536	0.02708536	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.87500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11033319	0.11034934	0.10852918	0.10852918	0.02715313	0.02715313	0.02709449	0.02709449	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.88500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11034015	0.11036094	0.10855851	0.10855851	0.02715674	0.02715674	0.02710565	0.02710565	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.89500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11034934	0.11037518	0.10859607	0.10859607	0.02716219	0.02716219	0.02711903	0.02711903	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.90500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11036094	0.11039237	0.10864256	0.10864256	0.02716958	0.02716958	0.02713490	0.02713490	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.91500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11037518	0.11041294	0.10869889	0.10869889	0.02717908	0.02717908	0.02715349	0.02715349	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.92500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11039237	0.11043738	0.10876639	0.10876639	0.02719081	0.02719081	0.02717513	0.02717513	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.93500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11041294	0.11046570	0.10884631	0.10884631	0.02720492	0.02720492	0.02720021	0.02720021	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.94500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11043738	0.11049938	0.10893962	0.10893962	0.02722208	0.02722208	0.02722915	0.02722915	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.95500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11046570	0.11054085	0.10905077	0.10905077	0.02724216	0.02724216	0.02726263	0.02726263	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.96500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11049938	0.11059016	0.10918689	0.10918689	0.02726299	0.02726299	0.02729714	0.02729714	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.97500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11054085	0.11061098	0.10932946	0.10932946	0.02729098	0.02729098	0.02733797	0.02733797	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.98500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11059016	0.11082127	0.10950136	0.10950136	0.02733532	0.02733532	0.02774527	0.02707507	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.99500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11061098	0.11082127	0.10861054	0.11140095	0.02731599	0.02731599	0.02764317	0.02764317	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.00500000	0.99500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11077675	0.11248452	0.11084444	0.11084444	0.02782350	0.02782350	0.02794668	0.02794668	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.74500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11038666	0.11032847	0.10865110	0.10865110	0.02705070	0.02705070	0.02725514	0.02725514	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.75500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11035793	0.11029849	0.10855499	0.10855499	0.02702946	0.02702946	0.02723046	0.02723046	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.76500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11032847	0.11026834	0.10845687	0.10845687	0.02700794	0.02700794	0.02720455	0.02720455	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.77500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11029849	0.11023864	0.10835797	0.10835797	0.02698667	0.02698667	0.02717748	0.02717748	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.78500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11026834	0.11021020	0.10826000	0.10826000	0.02696627	0.02696627	0.02714952	0.02714952	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.79500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11023864	0.11018382	0.10816526	0.10816526	0.02694755	0.02694755	0.02712110	0.02712110	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.80500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11021020	0.11016045	0.10807679	0.10807679	0.02693146	0.02693146	0.02709288	0.02709288	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.81500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11018382	0.11014122	0.10799784	0.10799784	0.02691878	0.02691878	0.02706576	0.02706576	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.82500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11016045	0.11012679	0.10793130	0.10793130	0.02691010	0.02691010	0.02704073	0.02704073	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.83500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11014122	0.11011742	0.10788001	0.10788001	0.02690603	0.02690603	0.02701882	0.02701882	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
6	0	0.84500000	0.00500000	1.00000000	1.00000000	0.00000000	0.00000000	0.000000	0.11012679	0.11011331	0.10784604	0.10784604	0.02690679	0.02690679	0.02700096	0.02700096	0.44444444	0.11111111	0.11111111	0.11111111	0.11111111	0.02777778	0.02777778	0.02777778	0.02777778	0.44444444	1.00000000	0.00000000	0.00000000	0.000000	0.00000000	0.00000000	0.000000	0.00000000	0.000000	0.000000	
