0	0	0	0	0	0.110677	0.11303	0.110844	0.110844	0.0283788	0.0283788	0.027957	0.027957	0.444444	0	0	1
0	0	1	0	0	0.110677	0.112276	0.115941	0.115941	0.0285342	0.0285342	0.0312444	0.0312444	0.444444	0	0	1
0	0	2	0	0	0.11303	0.112427	0.115442	0.115442	0.0287849	0.0287849	0.0290375	0.0290375	0.444444	0	0	1
0	0	3	0	0	0.112276	0.112418	0.11541	0.11541	0.028782	0.028782	0.0288204	0.0288204	0.444444	0	0	1
0	0	4	0	0	0.112427	0.112409	0.115461	0.115461	0.0287754	0.0287754	0.0288445	0.0288445	0.444444	0	0	1
0	0	5	0	0	0.112418	0.112401	0.115428	0.115428	0.0287964	0.0287964	0.0288767	0.0288767	0.444444	0	0	1
0	0	6	0	0	0.112409	0.112398	0.115401	0.115401	0.0288072	0.0288072	0.0288876	0.0288876	0.444444	0	0	1
0	0	7	0	0	0.112401	0.112391	0.115377	0.115377	0.0288058	0.0288058	0.0288923	0.0288923	0.444444	0	0	1
0	0	8	0	0	0.112398	0.112381	0.115351	0.115351	0.0287963	0.0287963	0.0289049	0.0289049	0.444444	0	0	1
0	0	9	0	0	0.112391	0.112369	0.115315	0.115315	0.0287851	0.0287851	0.0289076	0.0289076	0.444444	0	0	1
0	0	10	0	0	0.112381	0.112353	0.11527	0.11527	0.0287658	0.0287658	0.0289067	0.0289067	0.444444	0	0	1
0	0	11	0	0	0.112369	0.112332	0.115212	0.115212	0.0287441	0.0287441	0.0288991	0.0288991	0.444444	0	0	1
0	0	12	0	0	0.112353	0.112307	0.115139	0.115139	0.0287162	0.0287162	0.0288908	0.0288908	0.444444	0	0	1
0	0	13	0	0	0.112332	0.112277	0.115053	0.115053	0.0286856	0.0286856	0.0288759	0.0288759	0.444444	0	0	1
0	0	14	0	0	0.112307	0.112241	0.114947	0.114947	0.0286488	0.0286488	0.0288594	0.0288594	0.444444	0	0	1
0	0	15	0	0	0.112277	0.112199	0.114823	0.114823	0.0286084	0.0286084	0.0288363	0.0288363	0.444444	0	0	1
0	0	16	0	0	0.112241	0.112154	0.114682	0.114682	0.0285642	0.0285642	0.0288102	0.0288102	0.444444	0	0	1
0	0	17	0	0	0.112199	0.112105	0.11453	0.11453	0.0285186	0.0285186	0.0287784	0.0287784	0.444444	0	0	1
0	0	18	0	0	0.112154	0.112055	0.114368	0.114368	0.0284716	0.0284716	0.0287441	0.0287441	0.444444	0	0	1
0	0	19	0	0	0.112105	0.112004	0.114201	0.114201	0.0284246	0.0284246	0.0287061	0.0287061	0.444444	0	0	1
