L100, D100
-6.29985e-05, 5.42566e-05
-0.0010127, -7.75646e-05
-0.000971088, 4.06604e-05
-0.000319487, 0.000180087
-4.60034e-05, -0.000118723
-0.00011631, 6.69739e-05
-6.27804e-05, -2.85216e-05
-0.00104844, -0.000305414
-0.000389497, 1.66729e-06
-0.000443952, 5.71358e-05
-0.00103211, 0.000145057
-0.000485568, -0.000256978
-0.000942032, 0.000112723
-0.000313152, 3.88485e-05
6.82109e-07, 4.03278e-05
7.22397e-05, 0.000127138
5.58115e-05, -0.000139032
-0.000791742, 4.76943e-05
-7.01551e-05, 0.000215136
-0.000941978, -0.00028803
-0.000396816, 0.000227721
-0.000198271, -0.000148667
-0.000182514, -2.58215e-05
-0.000419297, 9.52579e-06
-0.000882966, -0.000487187
-0.000422771, -2.42314e-05
-0.000938837, 7.48317e-05
-0.000452868, -8.40129e-05
-0.000858256, 0.000343302
-0.00036575, -2.79859e-05
-4.80544e-05, -0.000268118
-0.000363054, -0.000153311
-7.02174e-05, -9.1511e-06
-0.000709858, -0.000106177
-8.04018e-05, -0.000146375
-0.000165821, 2.40727e-05
-0.00014705, 0.000299719
-0.000238723, -3.97468e-07
-7.83919e-05, 0.000151847
-7.82552e-05, -4.06618e-05
-0.000106111, -0.000279058
-0.00030038, 0.00011711
6.47974e-06, 6.6819e-05
-0.000365549, 0.000118275
-0.000934923, -0.000443269
-2.47863e-06, 0.00010006
-0.000703942, -0.000279426
-0.000112128, -0.00031906
-0.000574094, -0.000164979
-0.000994431, -0.000333423
0.000163459, -0.000174775
-0.00043606, -3.68002e-05
-0.000456868, -0.000285184
-0.000119174, -6.8113e-05
-0.000971247, -0.000388202
0.00110318, 3.65491e-05
-0.000721303, -6.03382e-06
-0.000375525, 0.000121557
-0.000346602, 7.87311e-05
-0.000977797, -0.00038136
-3.26886e-05, 0.000299211
-0.000367227, 0.000125191
-0.00100897, -0.00029251
-7.0977e-05, 3.75037e-05
3.76502e-05, -6.73707e-05
-8.43961e-05, 0.000299093
-4.75885e-05, -0.000237737
-0.000886336, -8.67421e-05
-2.74796e-05, 0.000202396
-0.000937843, -0.000165189
-0.000330535, -0.000180841
0.000607801, -0.00224139
-0.000249112, 0.000207324
-2.37629e-05, 2.2823e-05
-9.49721e-06, 1.00866e-05
-0.000441561, -3.49404e-05
-0.000287587, 0.000257539
-0.00102143, -9.97089e-05
-0.000975637, 0.000223591
-0.000110038, -3.15887e-05
-0.000389276, -0.000196875
-3.19165e-05, -0.000250065
-0.000340373, -0.00013186
1.85099e-05, -6.19098e-05
-0.000830268, -9.17312e-05
-0.000442854, 0.000245293
8.92773e-06, 0.000362442
-0.000101976, 8.06039e-06
1.60083e-05, -0.000259859
-0.000296819, -9.52256e-06
-0.000203115, 0.000180008
-0.000835318, 0.000174789
-0.000287876, 0.000141351
-0.000362658, -0.000118408
0.000626999, -0.000366617
0.000309785, -0.000202873
-0.000110864, 0.000263864
-0.000807272, 0.000424855
-0.000678821, -0.00024406
-0.000895461, 5.52464e-05
-0.000215567, -0.000274715
-0.000300491, 0.000192974
5.88037e-05, 0.00029965
5.19454e-05, -9.13313e-05
-0.000125756, 0.000134744
-3.9762e-05, -0.000213803
9.43743e-05, 0.000240345
-0.000123119, -1.49266e-05
-3.40166e-06, 0.000136603
-0.000185416, -2.72161e-05
-0.000869004, -0.00026133
-5.12897e-05, -1.52127e-05
-0.000739141, 0.00045016
-0.000280826, -3.47473e-05
-4.13905e-05, 0.000269935
-0.000994745, -0.000191543
-4.16596e-05, 5.08411e-05
-0.000929222, 0.000418893
0.000139811, 8.08233e-05
-0.00030671, -1.25485e-05
-5.02015e-05, -2.5637e-05
-0.000337115, 6.42255e-05
-0.00110402, 0.000510389
1.2631e-05, 0.000360216
-8.18331e-05, -1.14421e-05
-0.00013763, -5.18339e-05
-0.000621609, 0.000208045
-0.000246341, 3.63128e-05
7.44298e-05, 0.000146111
-0.000217352, -4.30917e-05
-0.000222596, -0.000207819
-0.000109399, 7.36338e-05
-8.75746e-05, 0.000174145
-0.00017035, -0.00014444
-6.07121e-05, -0.000272011
-2.54324e-05, 0.000230024
-0.000128312, 4.25043e-05
-8.06996e-05, 0.000106694
-0.000967136, 0.000367428
-0.00090957, 0.000188281
-0.000358143, -2.13485e-05
0.000453988, -0.000469591
6.08368e-05, -0.000234685
-2.23422e-05, -0.000115767
-0.00093316, 3.17295e-05
0.000213148, 0.000336058
-0.000455826, 0.000196823
-0.000400355, -1.7994e-05
-0.000242613, 0.000209643
9.39014e-05, 9.96286e-05
-0.00024086, -6.88468e-06
8.9346e-05, 0.00035043
-3.86322e-05, -0.000334897
-0.000546216, -0.00015002
-0.000408384, -6.3476e-05
-0.000251993, -0.000113437
-0.00107089, -0.000303809
3.80854e-05, 7.34899e-05
-4.41808e-05, 8.12555e-05
0.000117104, 0.000196349
1.26149e-05, -5.55365e-05
-0.000322167, -8.49104e-05
-0.000970576, -0.000255533
-0.000319031, -0.000165227
0.00064111, 0.000495685
-0.000292413, -0.000240702
-5.49247e-05, 4.74246e-05
-0.000385576, 0.00010389
-0.00103442, -0.000248255
-0.000351741, -0.000179246
-0.000180604, -0.0001135
0.000109703, 0.000110818
0.00014499, -0.000202285
-0.000105197, 0.00010778
-0.00103294, -0.000265466
-0.000318478, -0.000168568
3.87921e-05, 0.000172526
-0.00016746, 0.000114669
-0.000369828, 9.99094e-05
0.000316454, 0.000102234
-0.000768148, -0.000240197
-0.000991264, 0.000253069
-0.000337439, 0.000173873
-2.4717e-05, -1.17888e-05
-1.43101e-05, -7.61915e-05
-0.000317837, -8.13352e-05
0.000203287, -0.000279031
-0.000127505, -5.35788e-05
-0.00042086, 8.57286e-05
-0.000870549, 3.58625e-06
-0.0002204, -8.7125e-05
-0.000349313, 8.47678e-05
1.66217e-05, -0.000273295
-0.000249126, 0.000113789
-1.24591e-05, 0.000182385
-0.000107846, -2.13701e-05
-7.33486e-05, -0.000195621
1.47215e-05, 0.000163378
-0.000149636, -2.76711e-05
1.12828e-05, 0.0002293
-9.97515e-05, -3.17242e-05
-0.000134279, 0.000129758
-0.000185454, 1.64484e-05
-3.3726e-05, -1.61398e-05
-3.68117e-05, 0.000145295
-5.35606e-05, 0.000224009
2.16568e-05, 0.000108632
-0.000103179, -7.29211e-05
-0.000934208, 0.000442177
-6.95891e-05, 3.73011e-05
-0.000814301, 0.000484994
-6.01185e-05, 2.97305e-05
-7.19057e-05, 0.000334214
0.000148529, 0.000138292
0.000914274, -0.00017996
-0.000316911, 7.69152e-05
-0.000293648, 0.000154763
-0.000302927, -0.0001837
-0.000416083, -4.23466e-05
-0.000530946, 0.000291086
-0.000926246, -0.000236447
-0.000926761, 0.000406
-0.000211442, 9.1738e-05
3.60249e-05, -4.41145e-05
-9.38215e-05, -0.000271178
-2.00608e-05, 0.000382203
-0.000354983, 7.64812e-05
-0.000140252, -0.000369319
-0.00015755, 1.78393e-06
-2.18576e-05, 5.4455e-05
0.000134348, 0.00053376
-0.000910207, 0.000195962
-0.00031241, -0.000201845
9.46869e-05, 2.55449e-05
-0.000114605, 9.53468e-05
-3.89094e-05, 0.000190362
-0.000845474, -0.000274492
-0.000678316, 0.000118707
-0.000852724, 0.000237767
-0.000372873, -0.000129006
-4.29322e-05, 1.17266e-05
-0.00025248, 6.11338e-05
-0.000162071, -0.000326383
1.25865e-05, 0.000120779
-8.96548e-05, 2.54862e-06
-0.00035619, -0.000112292
-3.9026e-05, 0.000289069
-0.000830606, 0.000206959
-0.00040385, 0.000317345
-7.56366e-05, -0.000246904
-0.000886733, 0.000581872
8.6117e-05, 0.000279491
-0.000380699, -0.000225643
0.000147109, 0.000188858
-0.00054623, -0.000280945
0.00110769, -0.00168032
0.000420535, 0.000112234
-0.000115909, -4.94436e-06
-0.00103022, -0.000677615
0.00017161, -0.000167802
-0.000156318, -6.55644e-05
-8.14133e-05, 7.69738e-05
-0.000418279, 0.0001138
-1.99199e-05, -0.000824381
-0.000574397, -2.35787e-07
-0.000612412, 1.16745e-05
0.000143222, 0.000218549
7.5429e-05, 0.000251384
-0.000286134, 0.000165901
3.43338e-05, -4.57669e-05
-0.000846923, 0.000512655
-0.000116031, -3.85044e-05
-0.000117082, -0.00011914
0.000105897, -7.79572e-05
-6.57574e-05, -0.000191816
-8.64862e-05, -0.000108054
-0.000122241, 0.000281093
-0.000133951, -3.68937e-05
-8.4224e-05, 0.000243372
-0.000627386, -6.18459e-05
-0.000379154, 7.94158e-05
0.000148134, -0.000280101
-5.94096e-05, -6.14346e-05
-0.00101226, -0.000344464
-0.000183176, 0.000225126
-0.000601893, -0.000298964
-0.000167565, 4.12306e-05
-0.00137473, -0.000916831
-2.94054e-05, -0.000123332
-0.00022565, -0.000255872
-0.000384655, -9.02679e-05
-8.88114e-05, -0.000264896
-0.000246088, -4.48446e-05
0.000305135, -0.000390887
-0.000861091, 0.000424626
-3.17489e-05, 7.18894e-05
-0.000352542, -0.00015796
-0.000331611, 9.51388e-05
-1.07647e-05, -8.60198e-05
-0.000691807, -0.000125567
-0.0006016, 0.000329285
-0.000122776, -4.45678e-05
-0.000186129, -0.000263419
-0.000356183, -7.38989e-05
-0.000152361, 0.000214896
-0.000896509, -7.53575e-05
-4.29829e-05, 9.19605e-05
-3.1835e-05, -4.99839e-05
3.94012e-05, 3.684e-05
-8.99309e-05, -6.34214e-05
-0.000328338, 0.000109787
-0.00014287, -7.76452e-05
-0.000185396, -4.35569e-05
-0.000604382, -0.000279461
-0.000364598, -0.000149926
0.00178707, 0.00142443
-0.000290465, -0.000285001
-0.000908103, 0.000272487
-0.000117366, 0.00014265
-0.000946638, 0.000306279
-0.000998022, -0.000137432
-0.000416636, 2.1143e-05
-0.000381404, -5.17754e-05
-0.00013079, 6.1603e-05
-7.19569e-05, 0.000125278
-0.000793545, -0.000312773
-0.000289555, 0.000180077
-0.00019573, -0.000226281
-0.000268532, 5.23138e-05
-0.000366835, -8.00408e-05
-0.000459772, -0.000276815
-0.000270756, -6.11008e-05
2.31126e-05, -0.00039198
2.34756e-05, -0.000225805
-0.000172722, 7.18442e-06
-0.000896534, -0.000539792
-0.00103997, -9.87412e-06
0.00048596, -0.000127919
-0.00038282, 0.000102288
-0.000137134, 4.40823e-05
1.84294e-05, -7.71999e-05
-0.000426161, -1.0538e-05
-2.46949e-05, -5.46593e-05
-0.000414054, -0.000279089
-0.000210069, -9.20055e-07
0.000377025, -0.000122453
-0.0009962, 9.83501e-06
-0.000466451, -0.000286859
-0.00101358, 4.13582e-05
-0.000377662, 5.62697e-05
3.18298e-05, -0.000151196
-5.79805e-05, 4.41069e-05
-0.000154465, -0.000238458
-0.00066201, 0.000404237
8.00873e-05, -0.000385038
0.000146174, 0.000199686
-0.000121197, -0.000105515
-0.000101817, -5.56365e-05
-7.83123e-05, -0.000260797
-0.000717923, 0.000410459
4.45905e-05, -4.14331e-05
-6.60498e-05, 3.30374e-05
-0.000203482, -0.000132088
-4.37171e-05, -0.000227977
-0.000112387, -0.000249934
-0.000286271, -0.000261853
-0.00022469, 0.000126497
-0.000467528, -0.000181633
0.00036656, 5.4965e-05
-0.000311917, -0.000561463
-0.00024429, -0.00027326
-1.51737e-05, 0.000220334
-0.000757776, -6.68117e-05
-0.000332541, -0.000107942
-0.000235132, 4.11909e-05
0.000137, 0.000123143
-8.04365e-05, -0.000106076
-0.000118538, -0.000187882
-0.000346238, -1.00311e-05
-0.000225855, 6.12341e-05
-0.000196208, 2.29286e-05
-0.000279196, 0.000181361
-0.000221268, 0.000248749
-0.000983747, 0.000333357
-2.57379e-05, -1.49696e-05
-0.000237415, -7.36015e-05
-0.00101091, -0.000216707
0.00011433, -7.26394e-05
0.000126075, 3.79856e-05
-0.000762915, -0.000143858
3.20809e-05, 0.000115737
-0.000290615, 0.000112698
-7.97794e-05, 7.31409e-05
-6.93777e-05, 0.000102129
-6.81659e-07, -0.000178612
-0.000389742, -2.81533e-05
-0.000121589, 0.000291748
-0.000371377, 0.000467538
-0.000247448, 0.000276738
-0.000130107, 3.91878e-05
-0.000971119, 0.000142173
-2.79019e-05, 0.000306702
-0.000135416, -0.000145016
-0.000135722, 0.000165154
-0.000256544, -4.94593e-05
-0.000173196, -4.07049e-05
-0.00059846, 4.93704e-05
0.000384408, -0.00015737
-0.000268386, 0.000124421
-0.000608365, -0.000248517
-0.00013383, -4.91439e-05
-0.000152546, -0.000211888
-0.000413252, -4.78805e-05
-0.000907491, -0.000418944
-0.000140481, 1.01702e-05
-0.00018924, -0.000186528
-0.000347111, -3.01567e-05
4.64646e-05, 6.88879e-05
-0.000458252, -0.000288246
-6.28959e-05, 1.56326e-05
-2.41153e-05, 8.28115e-05
0.000196586, -0.000205037
-0.000122507, 1.33081e-05
6.85246e-05, -6.34395e-05
-0.000304884, 8.81864e-05
-5.03933e-05, 0.000177295
-0.000136357, 0.000154282
-0.000935729, -0.000150643
3.78176e-05, -0.00045683
-0.000138652, 0.000229612
0.000114902, 2.17641e-05
-3.88149e-06, -6.97549e-05
-0.000285065, -0.000434999
-0.000144402, -4.08858e-05
-0.000891352, -0.0002954
-0.000338643, 1.98075e-05
-0.000136959, 0.00031185
-0.000341288, -0.000226256
-0.000150393, 6.31482e-05
-0.00026549, -0.000217863
-0.000132574, 0.000283744
-0.000787928, -0.000338922
4.6295e-05, 5.81604e-06
-0.000341118, -0.000167619
-2.29338e-05, -0.000278258
-0.000109338, 0.000118561
-0.000756338, -0.000530087
-0.000180379, -6.51548e-05
-0.000353684, 2.46947e-05
-2.69336e-05, -6.12649e-05
-0.000329441, -0.000978954
-0.00016076, -3.66966e-05
-0.000287203, 9.16074e-05
-0.00015922, 4.19853e-05
-0.000217492, 1.03619e-05
-0.000574102, -0.000128038
-0.000304269, -0.000212573
-0.000971944, 0.000128798
-0.000203694, -6.27902e-05
-0.000263588, -5.64702e-05
-8.16116e-05, 0.000238812
-3.87682e-05, 1.49399e-05
-0.000170251, -4.57248e-05
-0.000424842, -0.000154004
-7.57643e-05, 3.79801e-05
-0.000429323, 0.000376212
-0.000746806, -0.000297514
6.19081e-05, -0.000301012
-0.000301756, 0.000221858
-0.000140281, 0.000161999
-0.000183246, -7.85613e-06
-0.000427751, 0.000317306
-0.000387479, 0.000265142
9.70277e-05, 9.8003e-05
-0.000881402, 0.000449699
-0.000291386, 2.95092e-05
-0.000955107, -8.61403e-05
-0.000304027, 0.000160854
-0.0010129, 0.000298515
-0.000138285, 0.00013084
-0.000464856, 0.000184515
-0.000279888, 0.000225317
-0.000170456, 6.20523e-05
-2.48688e-05, 0.00021295
0.000138362, -0.000376474
3.9998e-05, -0.000320262
-1.97026e-05, 0.000240823
-1.49093e-05, 0.000298626
-0.000464705, -0.000129775
2.35439e-05, -0.000355189
-0.00038499, -0.000165005
-0.00013994, -0.000218516
-0.000976555, 9.44908e-05
-0.000206744, -1.40822e-05
-4.19973e-05, -0.000350438
0.000155417, -0.000194326
-0.000177468, 0.000210222
-0.00106131, 0.00018731
-0.000310664, -8.20193e-05
-0.000872851, 0.000492031
-9.4327e-05, 0.000143501
5.42906e-07, -0.000220602
-3.33422e-05, 6.11534e-05
-0.000526965, -0.000373325
0.000101135, 0.000842699
0.000137657, -0.000381346
-0.000245135, -0.000216434
-3.42835e-05, -0.000354686
-0.000809659, 4.32063e-05
-0.000474838, -0.000314842
5.01833e-05, -0.000219625
0.000152315, -0.000570896
-0.000129152, 0.00026673
-0.000976079, -0.000245807
-0.000998813, 0.000158757
-0.000242094, -0.000202206
-0.000105399, -7.73699e-05
-7.16808e-05, -0.000406513
-0.000204297, 7.40394e-06
-0.000125973, 2.79496e-05
-0.000271071, 6.79033e-05
0.000139626, 0.000183331
-0.000360591, 0.000153851
-9.28861e-05, -0.000103036
-0.000408981, -2.90758e-05
-5.73914e-05, -7.56446e-05
-0.000188837, -8.48686e-05
-0.000460377, -6.23775e-05
-0.000372585, 0.000246994
0.000165451, -0.000253939
-0.000989891, -0.000339808
-0.00011315, 1.27982e-05
-0.00025734, 3.54786e-06
-0.00029757, 2.10403e-06
-0.000462104, 2.25725e-05
-0.000772697, 0.000133605
-0.000933973, -0.000220153
-1.56764e-06, 0.000169951
-9.18994e-05, 0.000156377
-0.000364296, -8.1704e-05
2.42188e-05, 0.000197311
-0.000248994, 0.000178654
-0.000912311, 0.000260046
-0.00100191, -0.000359658
1.16418e-05, 4.77209e-05
-0.000439095, 5.44964e-06
-0.000323475, -2.9256e-05
-0.000163965, -0.000126017
-0.000241068, 0.000281764
-0.000731483, 0.000399561
-0.000183941, -0.000288816
-6.80569e-06, 2.01791e-05
1.33664e-06, -0.000366653
-0.000356092, -9.30359e-05
4.90513e-05, 5.81117e-05
-0.000316944, -0.000210494
-0.000142538, 2.387e-05
-3.59643e-05, 0.000258869
-0.000938669, -0.0002182
-0.000348968, 6.69883e-06
7.00014e-06, -0.000413837
-0.000315892, 0.000151043
-7.71787e-05, -8.1315e-05
-0.000855216, 3.66897e-05
-0.000818064, -5.45784e-05
-0.000192819, -0.000347923
0.000137921, 4.17602e-05
-0.000930365, -0.000259202
-6.88658e-05, -0.0001564
-0.000264753, 0.000137042
-0.000953779, -0.000257472
-4.13676e-05, -2.1557e-06
-0.00123153, -0.000269026
-0.000180859, -3.08157e-06
-0.000461152, 0.000215684
-0.000537616, 0.000445013
0.000215647, 0.00020573
9.63883e-05, 0.00021646
-0.00217071, 0.000683573
-0.000278242, -0.000162035
-0.000712806, -0.000192659
-0.000164228, 6.11697e-05
-0.000333785, 8.74529e-05
-0.000191672, 6.3135e-05
0.00046933, 0.000210035
-0.000284133, 0.000235437
-2.31296e-05, 0.000144309
-8.38576e-05, 8.29544e-07
-0.000248437, 0.000193164
-0.00014986, 7.70548e-05
3.21597e-05, 0.000101807
-0.000330894, 3.41093e-05
-0.000270838, -0.000261665
-0.000270635, 0.000173242
0.000476412, -0.000129469
-0.00109864, -0.000265006
-0.000363823, -0.000124172
-7.85698e-05, -0.000168698
0.000142025, -0.000322436
-0.00011081, 8.41403e-05
-0.00076255, 0.000418458
-8.54362e-05, -0.000168533
-0.000120759, 0.000151977
-0.000410914, -9.60952e-06
-0.000409505, 0.000238196
-0.000389707, -7.69529e-05
7.83578e-05, -0.000294987
6.86295e-05, -0.000266771
-0.000927327, 5.05552e-05
1.27209e-05, 0.000210866
-0.000677344, -0.000128433
-0.000553157, -4.78235e-05
-0.0003177, -0.0001679
-0.000912684, -9.00631e-05
-0.000753932, -6.99579e-05
-0.00100273, 0.000190332
4.81262e-05, 0.000207631
0.000102775, -0.000276608
-8.43093e-05, -0.000378262
-0.000110936, 1.34923e-05
-0.000967729, 0.000336616
-0.000594592, 0.000179484
-0.000693417, -0.000375958
-0.000912336, -0.000453213
-0.000393616, 5.18708e-05
-1.2078e-06, -8.95076e-05
-6.83763e-06, 8.40466e-05
-8.14759e-05, -3.48729e-05
-0.000366923, -0.000157857
-0.00017956, 6.21933e-05
4.55733e-05, 0.000191124
-2.17524e-05, 4.36768e-05
-0.000279594, -5.69292e-05
-0.000926493, -0.000170481
-0.000709249, 9.51751e-05
-2.51599e-06, 0.000115458
0.000128098, -2.04498e-05
-0.000740732, -0.000444365
-2.97835e-05, 7.83676e-05
0.000242686, 9.60006e-05
6.4364e-05, -1.21862e-05
4.7043e-05, 3.69904e-05
-0.000106684, 0.0002278
-0.000981958, 5.79041e-06
-0.00014538, -2.56158e-05
0.000227738, 9.78321e-05
-0.000407905, -8.44838e-05
-0.000927193, 0.000398515
-0.000886673, -0.000281513
0.000188492, 0.000101419
-0.000302142, -0.00014695
-0.000815666, 0.00010312
-0.000950993, 0.000177491
-0.000307656, 0.000137211
-0.00032397, 9.53016e-05
-0.000337937, -0.000152128
-0.000328195, -0.000180714
-0.000980805, -0.000144348
-1.77352e-05, 0.000283732
-0.0012898, 1.95729e-05
-0.000710126, -0.000224374
-1.72929e-05, 0.000138938
-0.000456726, 3.16581e-05
-0.000231369, -3.41554e-05
0.00041852, 0.000267968
-0.000222618, 6.18313e-05
-0.000240378, -0.0002072
5.18799e-05, -0.000258212
-9.27886e-05, -4.84951e-05
-8.87497e-05, 0.000222049
-0.000377351, 3.20443e-05
-6.30589e-06, 0.000193718
-0.000107867, 0.000260125
-2.19777e-05, -0.000317877
-0.000323265, 8.94739e-05
-1.1901e-06, -7.82958e-05
5.54965e-06, 0.000282485
-7.32299e-05, 9.67656e-05
-0.000325241, -0.000151365
3.0589e-05, -0.000339475
2.12118e-05, 6.28587e-05
-0.000386586, 5.58275e-05
-0.000982219, -0.000370059
-0.000365376, -0.000134453
6.32283e-05, -0.000208576
0.00197061, 0.00124252
-0.000108472, 0.000263095
-2.36614e-05, 0.000359795
-0.000125609, -0.000343217
-0.000152305, 7.79087e-05
-0.000257417, 3.39821e-05
0.000395736, 6.76875e-05
1.53216e-06, -0.000353022
-0.000488225, 0.000228157
0.000161777, -0.000376939
-0.000578481, -6.58961e-05
-0.000445188, -1.15066e-05
-6.09387e-05, -2.44146e-05
-0.000288956, 0.000170664
-0.000104904, -0.000193887
-0.000787219, 0.00032817
-0.000146188, 8.22979e-05
-0.000123413, -1.92295e-05
-0.000459436, 0.000201473
-1.70515e-05, 1.38192e-05
-0.00031188, -0.000197558
-0.000951745, -0.000376417
-0.000302797, -0.000249348
-0.000966061, -5.03563e-05
-0.000164103, 7.11637e-05
-0.000334786, -0.000172783
-0.000271709, -0.000326086
-6.03079e-05, -5.0351e-05
2.30782e-05, -8.40101e-05
-0.000111691, -2.52624e-05
-2.57479e-05, -1.22246e-05
0.00023534, 0.000247399
-0.000117944, 7.44473e-05
-0.000188872, 0.000180533
-1.57707e-06, -8.91743e-05
4.66413e-05, 6.60311e-06
-0.000352142, -4.81115e-05
-0.000311489, 6.41616e-05
-0.000965477, -7.50101e-05
-0.000795959, 0.000271758
0.000118133, -7.90142e-05
-0.000935416, 0.000406108
-0.000941351, -0.000268003
-9.14891e-05, -0.000247982
-5.07362e-05, -0.000147099
-0.000105095, -0.000353314
-0.000717445, 2.63483e-05
-0.000104984, -0.000135034
-2.13412e-05, -0.000284814
-5.8529e-05, 5.94433e-05
-0.00101299, 4.75584e-05
-0.000508399, 0.000117386
-0.000912103, 0.000454762
-0.000145715, 5.39432e-05
-0.000121111, 1.42038e-05
-0.000186753, -2.44397e-05
-0.000988211, -0.00032809
-4.86036e-05, 7.16936e-05
-0.000245169, 4.39269e-06
-0.00016731, -1.14438e-05
-0.000198203, 0.000142504
0.000221435, 0.000189662
0.000275756, -0.000360804
-0.000881199, -0.000221326
0.000194981, 0.000309842
-0.000236037, -3.34451e-05
-0.000294107, 0.000200044
-0.000105658, -0.000113551
0.000518233, -0.000471812
-0.000915208, 0.000196722
-0.000299714, -0.000106212
-0.000409037, 8.47931e-06
-0.000159551, 7.05086e-05
-2.00727e-05, -0.000184821
0.00040004, -0.000193896
-0.000885606, 0.000515927
-8.26335e-05, 0.000138976
5.9282e-05, 1.08799e-06
-0.000193676, -1.48387e-05
-0.000425369, -7.36253e-05
-0.00045645, -7.33062e-05
-0.00091437, 0.000304792
-0.000952285, 0.000409794
0.000144426, 0.000469581
8.33528e-06, 0.000441242
-8.12843e-05, -0.000330999
-0.000256014, 0.000270863
-0.000202215, 0.000158511
-0.000880588, 0.000414549
0.000175248, -0.000107733
-0.000538357, 0.000281338
-0.000308519, 0.000199825
7.31787e-05, 0.00038242
-0.00090933, -2.8349e-05
-0.000684905, 0.000480773
8.65859e-06, 0.000179204
8.12045e-05, -7.36427e-05
-0.000959755, 0.000411346
-0.000400644, 7.22372e-05
-0.000715728, 0.000286577
0.000161896, 0.000323384
-2.22638e-05, -3.65221e-05
-0.000559389, 0.000387095
-0.000601662, 0.00019043
0.000109248, 0.000207043
-0.000234088, -0.000220998
-0.000429698, -0.000413295
-5.29584e-05, -0.000358256
0.000264027, 0.000151559
9.12454e-05, -8.24955e-05
-9.2646e-05, 0.000136514
-5.71095e-05, -8.95913e-06
-3.80894e-05, 0.00035053
-6.62661e-05, 8.29783e-05
-0.00192407, -0.000511387
-2.79372e-05, -1.71072e-05
-0.000163345, -4.86899e-05
-0.00030027, -0.000225081
8.47735e-05, -0.000114001
5.61447e-05, 0.000184577
1.62884e-05, 0.00019875
-0.000184316, 5.3875e-05
-3.82626e-05, -5.17658e-05
-0.000964551, -0.000404088
-0.000254698, 7.09084e-06
-0.000353579, -7.93595e-05
0.000101973, 0.000194511
-0.00102419, -0.000204797
-0.00100807, -5.1682e-05
-1.48858e-05, 0.000288423
-0.000260783, -0.000272805
-0.000673347, -8.30044e-05
-8.27546e-05, 5.6542e-06
-0.000681496, -0.00033466
0.000813537, -0.000447109
-0.000375137, 0.000111878
-0.000761843, -0.000356964
-0.000273429, 4.43792e-05
-0.000199842, 8.34233e-05
-0.00018444, -0.000387025
-0.000113626, 0.000198895
0.000142789, 0.000226365
-0.000278574, 0.00021591
0.000245689, -2.51017e-05
-0.000107891, 0.000172031
-0.000302347, -1.46885e-05
-0.000125376, -1.75335e-05
-4.91628e-06, 0.00029854
-0.000344198, 0.000114047
-0.00098505, -0.000285114
-0.000968408, -0.000268274
0.000228691, -0.000440745
-0.000288887, 0.000156624
-0.000114285, 7.50951e-05
-4.02921e-05, -0.000205154
-0.00022509, 8.09961e-05
-0.000815397, -6.32911e-05
-0.000324378, 0.000177985
-7.7958e-05, -3.76792e-05
-0.000998105, 0.000170081
-0.000105795, 0.000176169
0.000102804, 0.000212
-0.000148014, -3.93917e-06
-0.000891004, 0.000467154
-4.42822e-05, -3.72458e-05
-8.92292e-05, 0.000243899
-6.01729e-05, -0.000283475
-1.81748e-05, 0.000272172
-0.000167729, -0.000277216
8.10379e-05, -0.000134576
-4.92492e-05, 6.10418e-05
-0.000393089, 2.56768e-05
-4.85343e-07, 0.00022223
6.82152e-05, -0.000156406
-0.000140709, -0.00023685
-0.00030084, 9.84505e-05
-0.000167251, 2.61539e-05
-8.89531e-05, -0.000108288
7.47961e-05, -0.000158641
-0.000620223, 0.00039057
-0.000122007, -6.97974e-05
-0.000552515, -0.000289765
-0.000966664, -3.67544e-05
-0.00091318, 5.12441e-05
-0.000311203, 0.000193767
-0.000593697, 0.000408612
-0.000166133, -4.16434e-06
-0.000923197, 0.000205398
-2.35399e-05, -0.000111547
-0.000191679, -6.40105e-05
-6.71839e-05, 9.92571e-05
-0.000338077, 0.000127428
0.000336266, -0.000382479
-0.000324301, 0.000232654
-0.000540546, 0.000352071
-9.57279e-05, 0.000286359
-4.35882e-05, 4.4723e-05
-0.000304069, 8.45129e-05
9.03972e-06, 0.000232325
-0.00035058, -4.51091e-05
0.000265752, 8.00188e-05
-0.000935516, -0.000404773
-0.000287969, -7.93952e-05
-0.000222886, -2.58576e-05
-0.000796388, -0.000402937
-0.000141324, 0.000103631
0.00158143, -0.000867163
-0.000292377, -0.00064295
6.6601e-05, -0.000199288
-1.6083e-05, 0.000138145
-0.000932088, 0.000411947
-0.00202535, 0.0016744
-0.000938154, -0.000401263
-0.000353456, 9.16631e-05
-0.000810204, 0.00059935
-5.82988e-06, -0.000329231
0.000339332, -0.000144631
-3.6596e-06, 0.000114978
0.000207891, -0.000350565
-0.000242516, 0.000230777
5.37695e-05, -0.000248694
0.000235274, -0.000104688
-0.000151407, -0.000280923
-0.000146307, -2.23804e-05
9.46052e-05, 7.81926e-05
-0.00011646, -0.000146494
-4.9122e-05, 4.34321e-05
-0.000948703, 0.000382733
-0.000359242, -0.000134356
-0.000472554, 0.000207899
4.07131e-05, -0.000204267
-0.000103495, 2.49709e-05
4.8353e-05, 0.000188854
-0.000868072, -0.000316663
1.56618e-05, -0.000259614
-0.000199442, 0.000186429
-0.00010408, 0.000130339
-0.000213967, -0.000239878
0.000252186, 5.97964e-05
0.000284062, 8.08769e-05
