L100, D100
0.0011227, 7.66823e-05
-4.28803e-05, 0.000204208
0.000511759, -0.000100628
-0.002409, -0.00380254
0.00583024, -0.00280433
-0.000235637, -0.000107568
-0.000373389, -9.53082e-05
-0.00130072, -0.000769713
0.000272499, 0.000331454
0.000579812, -0.0002593
-0.00103315, -0.00340127
-0.000694811, -0.000315253
-6.10881e-05, 7.96878e-05
0.00213434, 0.00129986
-8.65623e-05, 0.000679562
-0.000119218, 0.000206689
-0.000419457, -0.000177255
-0.00022434, 0.00024627
0.00060375, 4.54618e-06
-0.000217577, -0.000348378
-0.000273989, -6.88588e-05
-0.000157534, -0.000479908
-4.02393e-05, -0.000172679
-0.000443823, -0.000418523
0.000527083, 0.000630411
-0.000284557, 4.00714e-07
0.00111185, 0.00165724
7.48109e-08, 6.1918e-05
-0.000619371, 0.000414485
-7.79955e-05, -0.000313293
0.000175551, 0.000921017
0.00323033, -0.00302792
0.000602715, -0.000806886
-0.000278463, -0.00015151
-0.00410681, 0.00013416
-0.00355791, 3.90001e-05
0.000565657, 0.00260016
-5.71455e-05, -0.000196824
0.00150781, -0.000835234
-0.000981029, -0.000316788
0.000551269, 0.000165336
-0.000257198, -0.000295103
1.39131e-05, 0.000439235
-5.83896e-05, 0.000227766
-0.000308001, -0.000403984
0.000243778, -0.000508536
-0.00020789, -0.000258291
-0.00035888, 9.70297e-05
-0.000322592, 3.87007e-05
-0.000270657, 0.000102488
0.000383529, 0.000445261
0.000300106, -5.74181e-05
0.00026441, -2.64962e-05
0.000733171, 0.000545531
0.000841977, -3.9521e-05
-0.000570125, -0.000559861
-0.000194505, -9.18437e-05
-0.0295762, 0.000178828
-0.000248369, 6.88814e-05
-0.000789051, 0.000346069
-0.000205736, -4.38319e-05
0.000282126, 0.000118172
0.00144029, -0.000164542
0.000111857, -0.000764851
0.000180165, -0.000133553
-0.00497808, -0.000985942
1.98384e-05, 0.000236059
-0.000313384, -0.000175935
9.66173e-05, 0.000133517
-0.00225701, 0.00385221
-0.000109623, -0.000411609
-0.000178127, -0.000168639
0.000520463, -0.000221668
-0.000269357, -0.000620173
0.000806767, 9.78734e-05
-0.000239368, -0.000162744
1.55578e-05, -0.000128689
-0.000320254, 0.000350389
-0.000230465, 5.43572e-05
-0.00574589, 0.0160894
0.00170363, 0.00118111
-4.19935e-05, 0.000129682
-0.000536182, 0.000257359
0.000239004, -1.18328e-06
-0.000575929, 6.25677e-06
0.000175757, 0.000205958
-0.000522434, 0.000225308
6.64523e-05, 0.000223212
-0.000362631, 0.000149711
-0.00724512, 0.00154245
0.000532151, -0.0001682
0.00102028, -0.00144162
0.000266747, 0.000386573
0.00147034, 4.52461e-05
-0.00147764, -0.000334533
0.000929998, 0.000567656
0.000224439, 5.00105e-05
0.000594504, -0.00239863
-0.000244347, 0.000287918
-0.000201689, 0.000157914
-0.000411661, -8.99736e-06
-5.53414e-05, -9.0016e-05
0.0345284, -0.00995491
0.000369873, 2.10851e-05
-0.00229125, -0.000570844
-0.000240967, -1.96832e-05
-0.000372561, -0.00049058
0.000358147, -0.000396389
0.000458023, 0.000289582
0.00139789, -0.00148046
0.000247979, -0.000740157
-0.000159913, 7.30613e-05
-0.000664823, -0.000432412
-0.00017292, -0.000113143
-0.000378179, 0.000238762
9.07633e-05, -0.000189605
-0.000181745, -9.2215e-05
0.00207504, -0.00364252
-0.000422404, 0.000135164
-0.000135597, 0.00125865
0.00084964, 0.00173656
0.00233727, 0.00501941
0.00413896, 0.00308789
-0.000499131, 0.000355514
-0.000348788, -0.000156806
-0.000700469, 0.00244166
-0.000318409, -0.000159043
0.000255234, -0.000429511
-0.00476046, 8.51426e-05
-7.44486e-05, -0.000540032
-0.00395485, 0.000606039
-0.000283684, 0.00025427
-9.64818e-05, -0.000265849
-0.000213997, 0.000113992
0.000123781, 0.000139612
-5.61637e-05, -2.03079e-05
-0.000307263, -2.48379e-05
0.000461713, -2.43095e-05
-0.000254627, -2.17456e-05
-0.0242252, 0.000264222
-8.22188e-05, -0.000392665
0.00486935, 0.000839406
0.00145219, -0.000121933
0.000737572, -0.000328389
-5.49187e-05, 2.70256e-05
-8.2842e-05, 0.000260546
-0.00507554, -0.00186957
-0.000440954, -5.57071e-05
-0.000107426, -0.000417904
-0.00100355, 0.000647739
-0.00232101, 0.00240835
0.000483683, 7.63677e-05
-0.000625735, -0.00060925
0.000117391, -0.000199785
0.000559951, -0.00059636
0.000494724, -0.000418187
-0.000709869, -0.000193225
-0.00127826, 4.78087e-06
-0.000451876, -0.000142358
-0.000468923, 0.000319061
0.000329634, -5.62557e-06
-0.000203342, -3.53971e-06
-4.39736e-05, -0.000357399
-0.000220761, 8.7028e-05
-0.000179136, 0.000111198
0.000133285, -9.77104e-05
0.000512682, -0.000175718
-0.000272117, -9.46414e-05
-0.00024049, 0.000191359
-0.000383613, 0.00129179
-0.000220314, 0.000390021
3.33338e-05, 4.47975e-06
0.00043879, -6.20095e-05
-0.000267274, 0.000331034
-0.000137576, -0.000575223
-3.17213e-05, -0.000231309
-7.56163e-05, 0.000301447
-0.000351609, -0.000236333
-0.000636165, -0.000481707
-0.000242407, -5.86253e-05
-0.00054407, 0.000395507
0.00161294, 0.000953056
-0.000387626, 3.64458e-05
-0.0010109, 0.000813093
0.000286865, 0.000512729
0.00515263, 0.00250663
-0.000233472, 0.00045853
-0.00124102, 0.00356845
0.00559945, -0.00347562
-0.000179162, -6.30629e-05
0.011916, -0.0065595
-5.92236e-05, 7.73164e-05
-0.00933187, 0.00377128
-0.000362468, -9.09049e-05
-0.000588202, 0.00017897
-0.00127531, 0.000413853
-0.000733886, 5.77384e-05
-0.000304008, -0.000415396
0.00114093, 0.000961358
-0.00035603, -0.000300781
-0.000568984, -6.75897e-05
-0.000389259, -0.000363903
5.74992e-05, -0.000253866
-0.000102009, -0.000131801
0.00151218, -0.00133249
-0.00178789, -0.000360547
-0.000319099, 7.44367e-05
0.00101776, -9.1813e-05
-0.000137995, 0.00010043
-0.00299687, 0.00107195
-0.000209653, 6.43926e-07
0.000236513, 0.00012969
-9.19254e-05, -0.000100048
-0.000120042, 0.000142341
-0.000185205, -0.000216588
0.000104238, 0.000114969
-0.000183192, -5.73058e-05
0.000778485, -0.000219282
-0.000112058, 0.000349393
0.00114313, -0.00117298
0.00042653, -0.000540738
-0.000459155, 0.000319217
-0.000456938, 7.86703e-05
-0.000487048, 0.00584921
-0.000325688, 0.000154924
-0.00015333, -0.000423876
0.00190735, 0.000611056
0.000194753, 3.84554e-05
-0.0006405, -0.000549809
-0.000355395, 6.19663e-05
-0.000719998, 0.00293806
-0.000253287, 0.000141043
0.00107741, -2.35119e-05
-0.00072986, 0.000562572
-0.000249148, -0.000504479
-0.00242225, 0.000350947
-0.000108674, 1.793e-05
0.000152837, -2.70282e-06
-0.000224539, -8.9568e-07
0.0107327, -0.000345773
-0.000212347, -0.00029049
-4.5326e-05, 0.000506898
0.00149162, -0.000706291
-0.000204257, 1.054e-05
0.000527782, 0.000292424
0.00230392, 0.000889927
-0.000314313, -8.26291e-05
4.31082e-05, 0.00177122
-0.000132514, -9.24324e-05
0.000639032, 0.000247135
-0.00149313, -0.000334342
-0.000474788, -0.00055596
-0.000454332, -0.00120733
-0.000537549, -0.00419074
0.000752925, 0.000175135
0.00158252, -0.00266086
4.11096e-05, -0.000144312
0.000402678, 0.000561814
-6.75711e-05, -0.000221507
-0.000178502, 0.000346367
0.000197482, -6.02444e-06
-0.0002943, -0.000301142
-0.00118021, 0.000173986
-0.00132533, 0.000194484
0.000185869, -0.000225297
-0.000225142, 1.44469e-05
-0.000267327, 0.000598269
-4.34989e-05, 0.00031261
-0.000777781, 0.000518298
-0.00116357, 5.39171e-05
0.000374828, 0.000144509
-0.000316412, 0.000294269
0.000764158, -0.00128843
-0.00444775, -0.00141334
-0.000410963, -0.000190747
0.000156959, 0.000169975
0.000741966, -0.00197321
-0.000427213, -0.000622185
-0.00441803, 0.00456553
0.000482156, -0.000131691
-4.42985e-05, -9.97567e-05
0.000213273, 0.00032815
-0.000427851, -0.000328966
0.000771115, -0.000249823
-0.00061155, -0.000103793
-0.000330968, -0.000121767
-0.000219596, -0.000359035
-0.00194937, -0.00134352
-6.69337e-05, -0.000362077
-0.000141206, 0.000130052
-0.000325865, 0.000196224
1.02704e-05, 0.000226754
-0.000144412, 0.000140025
-1.00215e-05, 8.87372e-05
-0.00628953, 0.00312784
-0.000140996, 0.000103874
-9.27301e-05, 0.000356612
0.00206451, 0.00149697
-8.27189e-05, -0.000209062
-0.000202695, -0.000199873
0.0004257, 0.000200465
-8.09898e-05, -0.00010272
2.82645e-05, 0.00507604
0.000118806, 3.42037e-05
-0.000124063, -0.000458164
-0.00020487, -0.000493291
0.000259701, 0.000163153
-0.000291585, 4.32366e-05
-0.00415287, 0.00236664
-0.00670797, -0.000863907
-0.000263182, -0.000309748
0.000554236, 0.000119759
0.000793478, 0.00153527
-9.74882e-05, -0.000363486
9.65274e-05, 4.07825e-05
-0.00105664, 0.000805517
0.000505705, 0.000323255
0.00400504, -0.00219894
-0.000336342, -0.000285383
-0.000135987, -0.000103789
0.000912136, 0.000425816
-0.000278809, -8.71432e-05
0.000331227, 0.000129742
-0.000261435, 0.000332702
0.000619448, -0.000361303
-0.000254078, 0.000388003
0.000600979, 0.000247709
0.00301516, -0.00314389
-0.00117412, -0.000530225
-0.000101122, 0.000138823
-0.000556088, -0.000117073
0.00331862, 0.00055641
-0.0028761, 0.000711118
-0.00103537, 0.000673765
-0.000224882, -0.000302271
0.000143326, -3.955e-05
-0.000152843, -0.000376715
0.000697276, -0.000727744
-8.01735e-05, 0.000208154
0.000373038, -0.000544922
-0.000651495, 4.37596e-05
0.000591351, 1.723e-05
-0.00281707, -0.000610033
-0.000108696, 0.000272256
-0.000208683, -0.000158258
-0.000131087, 0.00026944
-0.00258416, -6.73362e-05
0.000228246, 4.75415e-05
7.06263e-05, 0.000695949
-0.000850208, -0.000333411
-0.000136231, -0.000119935
-0.000791598, 9.96387e-05
2.01911e-05, -0.000538981
0.000115804, -0.000135235
0.000294294, 0.000900087
-0.000696814, -8.87517e-05
-0.000318037, 0.000156111
8.59053e-05, 1.04558e-05
6.50577e-05, 0.000634156
0.000113171, 6.32449e-06
-8.77617e-05, -0.000495946
0.000602683, -6.23897e-05
-0.000813578, -0.0199343
-0.000268462, 0.00024434
-0.000402564, -0.000397007
0.000301455, 1.51779e-05
-0.00137065, -0.003385
-0.000406104, -0.000150029
0.00702432, -0.000484797
0.000822975, 0.000247956
-0.000272756, -0.00023042
-0.000376633, -0.000332428
-0.000140923, -0.000508794
-0.000266309, -0.000106169
-0.00102987, -0.00281524
-0.000428989, -0.000131288
0.00234759, 0.000472483
-0.000125714, -0.000370968
-0.00031993, 5.49975e-05
-0.000369472, -0.000121567
0.0327913, 0.00310677
-0.000304619, -6.49941e-06
-0.000190072, -0.000105224
-0.000108702, -9.19033e-05
0.00071503, 0.00244294
-0.00494696, -0.00216184
-0.000236188, -0.000111456
-0.000181549, 0.000147212
0.000216809, -0.000162299
-0.000588279, 0.000511066
-0.000156225, -0.000294366
-9.55617e-05, -9.9134e-05
-4.89087e-05, -0.000347611
-0.000219645, -0.000412996
-0.000211107, -0.000228791
-0.000306669, -0.000189386
0.00195465, -0.00172611
0.000123909, -0.000955512
-0.000888768, -0.000170819
-0.000879245, -0.000168295
-0.000434893, -0.000248171
0.0138061, 0.00265301
-0.000946291, -0.000984348
0.000619563, 7.28731e-06
-0.000555792, 0.000401974
0.00213832, -0.000300905
-9.37784e-05, -0.000134255
8.96198e-05, -1.06704e-05
-0.000576587, 3.67731e-06
0.000612739, 5.51405e-05
0.00023118, -0.000470512
0.00235159, -0.000644337
0.000652371, -0.000191754
-0.000279351, 0.00024037
3.23568e-05, -0.000224341
-0.00085097, 0.000752747
-0.000317729, -9.20421e-05
-0.000416018, -0.00022701
0.00237621, -0.0055301
-0.000382555, -0.00041803
-0.000226815, -0.00040126
-0.000265784, -8.68694e-06
0.00147999, -0.000412979
-0.00217518, 0.000481207
0.00226574, 0.00927521
0.00403989, 0.00687763
0.000700595, -0.000659929
0.00325807, -0.000119037
-0.000477434, 0.000177821
-0.000755464, 0.000453433
-0.000711564, 0.00249431
-0.000369398, -0.00014545
-0.00242531, -0.000130226
-0.000389714, -0.000151541
-0.000191142, -0.000196387
-0.00323319, -0.00105406
-0.000311726, -0.00155901
-8.54537e-05, 0.000124103
0.00390864, 0.00665324
-0.000219591, -0.000209764
-0.000289381, 0.000159062
-8.33657e-05, 0.000435519
-0.00029351, -0.0001621
-0.000602315, 0.000335428
-4.5499e-05, 0.000431268
-0.00025122, -6.99021e-05
-0.000183959, -0.000271866
0.000459634, 0.000229943
0.000599025, 2.87176e-05
-9.40793e-05, -7.45364e-05
-0.000159451, -0.000159344
-0.000860695, -0.000199265
-0.000335198, -0.000216334
-0.000492991, 0.000361027
-0.000135957, 0.000171226
0.000285632, 0.000211925
0.000194293, -0.000381769
1.61435e-05, -0.000901963
-0.000686464, 2.86096e-05
0.000479564, -0.000118647
-5.30431e-05, 8.12245e-05
-0.000477939, 0.000368996
-0.000421268, 0.000195039
-0.0195661, -0.00663299
0.000663341, 0.00138149
-0.000297539, -5.20308e-05
-0.000317577, -0.000416881
0.00012682, 0.000148163
-0.000305229, -0.000797895
0.00145608, 0.000572205
0.00065223, -0.0016645
-0.000394259, 7.58309e-05
-0.000212981, 0.000115216
-0.00064361, 0.000322384
-0.000404876, 0.00104128
0.000115716, -0.000255638
-0.000431376, 0.000306926
-0.000119236, 2.92179e-05
-0.00295705, -0.00205002
-0.000171386, 2.99984e-05
-8.01034e-05, 0.000337622
-0.000412684, -0.000502455
-0.00181381, 0.0024171
-0.000322661, -0.000160775
0.00163839, -0.00165289
-0.000417217, -0.000182253
-1.85194e-05, 0.000521366
0.000507176, 0.0167198
-0.000253505, -7.17308e-05
-0.000101241, -3.34815e-05
6.81968e-05, 0.000543591
-1.43964e-06, 9.72509e-05
-3.11065e-05, -1.40665e-05
-1.60508e-05, -0.000190371
-0.00228073, 0.00254518
-3.75585e-05, 0.00104624
1.44641e-05, 0.000238189
-0.000790467, 6.49873e-05
-0.000579401, -0.000946451
-0.00014717, 0.000193401
-0.0010806, -0.000982367
-0.000382822, -0.000335092
0.00537646, 0.00155746
-0.00037721, 3.04537e-05
-0.005117, -0.000867456
0.000313023, -0.000234674
0.00290311, -0.011902
0.000726109, -0.000271655
-0.000247422, -8.54995e-05
-0.000277056, -0.000215246
-0.00030212, 0.000216438
0.000884781, 0.000294312
0.00108819, 0.000524966
-0.000272733, 6.29045e-06
-0.000231378, -7.27275e-05
0.00121163, -1.97948e-05
-0.000394746, 8.36985e-05
1.81636e-05, -0.000120394
-0.0014933, -0.00106147
0.000999986, -0.0021878
0.000415907, -0.00017096
-0.000349444, 1.11372e-05
0.000559742, -0.00018537
-0.000140435, 2.98865e-05
-0.000299261, 0.00013268
-0.000492084, -0.00014035
0.000928507, 0.000478938
0.000475488, -0.000119793
-0.000142557, 0.000280204
-0.000339496, 9.80255e-05
0.000565508, 0.00036807
-0.000317716, 0.000139527
0.000257841, 0.000559725
3.66158e-05, -0.000253601
-0.000496313, 1.49574e-05
-0.000209144, -0.000218869
-0.000797457, 0.000368441
-0.000384526, 0.000115254
-0.00161933, -0.0002622
0.000513026, 0.00140257
-0.000309236, 0.000307267
1.93684e-05, -0.000228958
-0.000110237, -0.000299266
-0.000403131, -5.97047e-07
-0.000268144, -0.000131685
7.99528e-05, 0.00017894
-0.000230606, 0.000183641
-0.000269711, -2.1357e-05
0.000114323, 0.000127954
-0.000421776, -0.000388962
-0.000465629, -0.00130863
-0.00625113, 0.00617846
-0.000950474, -0.000552183
-0.000208282, 0.000257096
-0.00471736, 0.00414855
-0.000302564, 0.000115928
0.00138702, 0.000284866
-0.000669899, 0.000353073
-0.00494821, -0.018088
-0.000457885, -0.00020118
0.00277465, -0.00190717
-0.000399371, -0.000186314
-0.000324674, 0.000146529
-0.000397479, 0.000356101
-0.00028689, -0.000151554
-4.19775e-05, 0.000130959
0.000920421, -0.00182788
-0.000565106, 9.9909e-05
0.000791422, 0.000384477
-0.000135906, -0.000139183
-0.00096343, -0.000166645
-0.00172354, 0.00214035
2.39132e-05, -0.000262791
0.000663334, -0.00443344
0.000374996, -0.000168665
-0.001382, 0.00381064
-0.00142989, 0.000444116
-0.000358786, -4.53336e-05
-0.000232403, -0.000246112
-9.19868e-05, 0.000735884
0.0103972, -0.0031349
-0.000985259, -0.000565284
0.00109062, -0.000465514
0.000593544, -0.000257043
0.00103086, 0.000850933
0.000376483, -0.000877766
2.50021e-05, -0.000460003
-0.000368166, 0.000318214
-0.00154809, 0.000217974
-0.000397894, -0.000123419
0.000512246, -0.000181294
-7.6781e-05, -0.000174831
0.000108437, 0.000334975
-9.04293e-05, 0.0001258
0.000152936, -0.000437224
-0.000168689, 0.000246609
-0.000319015, 0.000216627
-0.000321965, 0.000119942
-8.59171e-05, -0.000204351
-0.000292821, 0.000115979
-0.000111684, -8.60029e-06
-7.91942e-05, -0.000340149
0.000198626, -0.00101722
0.000817956, 4.6128e-05
2.90553e-05, -0.000416125
0.000457147, 0.000322451
-0.000125951, -0.00020388
0.000441284, -0.000269419
-0.000275379, 1.30926e-05
-0.0133173, 0.0183332
-0.000142456, 0.000297161
0.000568688, -0.000220078
0.000551006, 0.000282203
-0.000376286, -0.000178726
0.0223565, -0.00173547
-0.000104712, 0.000327141
-0.000517449, 1.28564e-05
-0.000309945, -0.000152484
-0.000461465, -5.09836e-05
0.00146453, 0.00384038
-0.000440609, -0.000232551
6.2085e-05, -0.000287098
-0.000642758, -0.000326274
-0.00704981, 0.00395984
-0.000139455, 0.00025911
-0.000602936, -5.75296e-05
-0.000321991, -0.000154432
2.16574e-05, 0.000168351
-0.000316986, 0.000165886
-0.0443977, -0.0168102
-0.00012563, -0.000239294
-0.017207, 0.00589584
-0.0003661, -1.32568e-05
-0.000933325, -0.000287946
-0.000241137, 0.000199413
-0.000344308, -0.000287566
0.000535303, -0.00155713
0.000424378, 0.000270545
-0.00572242, 0.0134874
0.000432886, 0.000499838
-0.000498443, 0.000319354
-3.0314e-05, 7.02273e-05
-0.000283634, 2.26634e-05
-0.0110024, -0.00774105
-0.000180946, 0.000353094
-0.000233035, 0.000434135
-0.00043199, 8.36786e-05
-0.00032526, 0.000287407
-0.000276282, -0.000218241
-0.000214611, 0.000134634
-0.000234565, -9.40462e-05
0.00622594, -0.000551495
-0.000483317, 0.000529225
0.001001, 0.00133932
0.000625688, 9.97175e-05
-0.00024081, 0.000128305
0.00981909, -0.0122218
-0.000152451, -0.000207915
-0.000199833, -0.000168906
-0.00761271, -0.00863572
0.000797153, -0.000167324
0.00108069, 0.00116163
0.00062039, 0.000689502
-0.000122539, 2.31433e-05
-0.0121881, -0.0153039
-3.77837e-05, 0.000747455
-0.00104061, 0.000731397
2.35621e-05, 3.29378e-05
0.000203394, 7.5097e-05
-0.00107909, 0.0015342
-0.000232168, -0.000156331
0.000543831, 0.000244146
0.000298884, -0.000813629
-0.000154187, 0.000183868
-0.000219581, -0.000104691
-0.00148766, -0.000986232
0.000903072, -0.00111012
-0.000474047, -0.000183797
-0.000101515, -6.97255e-05
-8.3193e-05, -0.000395502
0.000376667, 0.000215638
0.000538729, -0.000704866
-0.000805644, -0.000428668
-0.000150516, -0.000428911
0.00020762, 0.000323305
6.7519e-05, -4.34331e-05
0.000177227, -0.00010691
-0.000740385, -8.55218e-05
-2.02976e-05, 0.000149222
-4.91141e-05, -0.000134565
0.000379125, 0.000129587
-8.71159e-05, 0.000948734
-1.39451e-05, 0.000654926
-5.5002e-07, 0.000130538
-0.000439778, -0.000446042
0.000162974, -0.000119219
-0.000204046, 0.000122119
0.00161591, -0.00420215
-0.000400729, -8.96303e-05
-0.000186416, 0.000314968
0.000599484, -2.48454e-05
-0.000295591, 3.0987e-05
-0.000145072, -0.000493261
0.000950989, -0.00107254
-0.00130936, 0.000634327
-0.000222302, -0.000300854
3.79054e-05, -0.000631485
-0.000265041, 0.000109392
-0.000251809, 9.57882e-05
-9.69314e-05, 1.08171e-05
-0.000361728, 0.000951105
0.00124692, -0.000288612
-9.61674e-05, 2.18855e-05
-0.00099938, 0.00161695
0.00154559, -0.000706417
0.000380284, -0.00119603
4.26254e-05, -0.00014213
-0.00060159, -0.000224115
-0.00031048, 9.1927e-05
0.000184135, 0.000260125
-1.95492e-05, -0.000234112
-0.000149903, -0.00039337
-0.000102234, -0.000256552
0.0024899, -0.00251842
0.000623181, -0.000755537
-0.000230607, -0.000436268
0.00182681, -0.00317678
-0.000165276, -0.000148051
0.000321756, -0.000748912
0.000461576, -0.000665945
-0.000333713, -0.00021876
-1.02106e-05, -8.16694e-05
-0.000380559, -0.000225492
0.000408874, 9.123e-05
-7.22452e-05, 0.000164763
-6.58037e-05, -0.000306908
-0.000187651, 0.000354198
-0.000585236, -0.000400215
-0.000288846, 0.000168478
-4.77573e-05, -2.64517e-05
0.000420668, -0.0012274
5.73304e-05, 0.000541725
3.66306e-05, -7.2166e-05
-0.000162537, 6.46882e-05
0.00428756, -0.00142063
-0.00331726, 0.00486316
3.46556e-06, -0.00120292
0.000158075, -0.000681148
-7.67523e-05, -0.000214946
-0.000302435, -0.000236336
-0.000150701, 0.000283659
0.000169006, 0.00114671
0.000514693, 0.00099604
-8.86815e-05, -0.000498936
0.009282, -0.00191895
-0.000263913, -8.32147e-05
0.0483572, -0.0863683
-0.000210603, 2.44192e-05
-0.00114582, -0.00172172
-0.00027602, 8.93333e-05
-0.000610075, 0.000224928
-0.000278931, 0.000196253
0.000578116, 0.000183094
-0.000468387, -0.000163672
0.00313273, 0.0032492
-0.000220239, -0.000200168
0.000553189, -0.000244364
0.00017058, 0.00137547
-0.000427366, 0.000102241
0.000623483, -0.000134994
0.000592984, 0.00179299
8.38203e-05, 0.000206544
-0.000146364, 1.56567e-06
-0.000507817, -0.000110703
-0.00727639, 0.00639467
0.000565032, -0.000207807
-0.00232623, -0.000298273
0.00135846, 1.51434e-05
0.000111169, -8.49719e-05
0.000233361, 0.000594797
-0.00346347, 0.000467971
0.00171249, -5.00183e-05
0.00482643, 0.00507242
0.0107453, 0.00175038
-0.00122765, -2.8574e-05
0.00199488, 0.000176359
-0.000304121, -0.000107223
-0.000198542, -3.5115e-06
-0.000626945, 0.000224907
0.000272114, -0.000190354
-0.000176149, -0.000155946
-0.00023125, 0.00176907
1.04415e-05, -0.00120712
0.000412018, 0.000475977
0.00231173, -0.000504838
-0.00511873, -0.0121929
-6.67776e-05, 0.000570579
0.000121112, -0.000234528
-2.90104e-05, 0.000535714
-0.000281445, -6.18368e-05
-0.000172117, 0.000168891
3.68786e-05, 0.000148203
0.000347794, 0.00193229
-0.000351844, -0.000483311
9.083e-05, -0.00044873
0.00276003, -0.00121676
-0.000106722, -0.000111151
-0.000135483, 0.000310181
0.000775756, -0.00137706
-0.00148658, 0.000139583
0.0206389, 0.0249261
-0.000896487, 0.000286864
0.000534589, -0.000792873
-0.000347138, -0.000255848
0.00452504, 0.00061196
-0.000774351, -0.000425964
-0.000488623, -0.000277258
5.45535e-05, 2.7684e-05
-5.1164e-05, 0.000126211
-0.000225483, -2.29066e-05
-0.000304615, -0.000873721
-0.00129088, -4.7209e-05
-0.000151301, 0.000114226
-5.59706e-05, 0.000242126
0.000452612, 0.000380071
-0.0227833, 0.013818
0.000422892, 0.000254089
-0.00104613, 0.0015374
-0.000184618, -0.000288186
-0.00173599, 0.00131607
-0.00108969, 4.5064e-05
-0.000212909, -0.000354265
0.0190393, 0.00127951
0.000482711, 0.000451077
-0.000259396, 0.000191633
2.46927e-05, 0.000124012
-0.000415459, 0.000262066
0.000858714, 0.0021079
-0.000228661, -0.00014097
-0.000604873, -0.000240791
-0.000291722, -0.000288476
0.000415745, -0.000321434
-0.000212732, -0.000322673
-0.000366497, 0.00021335
-0.000181577, -0.000203051
-0.000208246, -0.000257282
0.000714979, 0.000421669
0.000673765, 5.53301e-05
-0.000317246, -9.7416e-05
-0.00162385, 0.000237853
-2.17727e-05, 0.000106995
-0.000332253, -9.45167e-05
-0.000219012, 0.000520619
0.00021062, -1.21378e-05
0.00107418, -0.00213666
-0.00053978, -5.2575e-06
-0.00017142, 0.000111965
0.000818146, 0.00413368
-0.000243053, -0.000363857
-0.000293571, 0.000458556
0.00147344, -0.00461987
0.000608832, 0.000376198
0.00133844, -0.0147533
-2.80907e-06, 0.000758537
-0.0214627, -0.0025143
-0.0182794, 0.0223981
-0.000121132, -0.000245613
-0.000817466, 0.000697169
-0.0020727, -0.000287927
-0.000737309, 0.00114515
-0.000418461, 2.28455e-05
-0.000976398, 0.0024567
-0.000269068, -0.000268749
-0.00123828, -0.000852882
0.000724268, 0.00574992
-0.000672329, 5.14338e-05
0.00363389, 0.00948777
-0.000275091, -5.02607e-06
-0.000503321, -1.57152e-05
0.000286011, 0.000511503
-8.57723e-05, 0.000127409
0.000974449, -0.000512492
0.000274133, 3.2108e-05
-0.000322896, 0.000105072
-0.00064644, 0.000456848
6.14273e-05, 5.47839e-05
-0.000429643, -0.000445088
0.0017789, -0.00225845
0.0204509, 0.00838532
0.000403755, 6.28038e-05
0.000960351, -0.00140105
-0.000199429, 4.11171e-05
-0.00174351, 0.00133175
0.0612725, 0.00270238
8.55066e-06, 1.24533e-05
0.000441868, -0.000128262
0.000746635, -0.000256938
-0.000900779, -0.000404954
-0.0020857, 0.00341707
-0.000295877, 0.000351367
0.000714442, -0.00159082
-0.000143882, -7.49719e-05
-9.16747e-05, 0.000402933
-0.00042253, -0.000146212
